Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1876,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1877,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1878,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1879,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1880,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1881,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1882,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1883,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1884,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1885,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1886,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1887,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1888,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1889,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1890,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1891,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1892,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1893,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1894,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1895,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1896,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1897,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1898,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1899,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1900,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1901,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1902,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1903,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1904,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1905,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1906,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1907,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1908,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1909,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1910,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1911,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1912,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1913,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1914,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1915,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1916,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1917,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1918,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1919,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1920,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1921,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1922,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1923,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
1924,1.51E+02,9.65E+01,3.59E+00,1.75E+01,1.42E+03
