Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1927,1.65E+02,1.74E+02,2.37E+01,2.04E+02,1.16E+04
1928,1.64E+02,1.78E+02,2.36E+01,2.02E+02,1.16E+04
1929,1.62E+02,2.12E+02,2.33E+01,2.16E+02,1.14E+04
1930,1.61E+02,2.33E+02,2.35E+01,2.31E+02,1.21E+04
1931,1.62E+02,2.08E+02,2.35E+01,2.06E+02,1.11E+04
1932,1.63E+02,1.93E+02,2.33E+01,2.05E+02,1.19E+04
1933,1.63E+02,2.24E+02,2.34E+01,2.11E+02,1.12E+04
1934,1.64E+02,2.31E+02,2.34E+01,2.08E+02,1.19E+04
1935,1.65E+02,2.24E+02,2.36E+01,2.01E+02,1.17E+04
1936,1.66E+02,2.20E+02,2.39E+01,2.31E+02,1.22E+04
1937,1.66E+02,2.27E+02,2.34E+01,1.97E+02,1.18E+04
1938,1.67E+02,1.99E+02,2.34E+01,1.91E+02,1.15E+04
1939,1.68E+02,2.09E+02,2.37E+01,2.12E+02,1.20E+04
1940,1.68E+02,1.95E+02,2.28E+01,1.90E+02,1.16E+04
1941,1.70E+02,1.82E+02,2.34E+01,1.79E+02,1.16E+04
1942,1.72E+02,2.10E+02,2.35E+01,2.01E+02,1.18E+04
1943,1.74E+02,1.74E+02,2.35E+01,2.02E+02,1.18E+04
1944,1.76E+02,2.00E+02,2.32E+01,2.00E+02,1.17E+04
1945,1.77E+02,1.65E+02,2.35E+01,2.12E+02,1.21E+04
1946,1.79E+02,1.85E+02,2.30E+01,1.94E+02,1.13E+04
1947,1.81E+02,1.67E+02,2.27E+01,1.79E+02,1.16E+04
1948,1.83E+02,1.53E+02,2.34E+01,1.91E+02,1.22E+04
1949,1.84E+02,2.20E+02,2.31E+01,1.86E+02,1.15E+04
1950,1.86E+02,2.56E+02,2.39E+01,2.21E+02,1.25E+04
1951,1.87E+02,1.92E+02,2.26E+01,1.64E+02,1.13E+04
1952,1.88E+02,2.22E+02,2.28E+01,1.61E+02,1.13E+04
1953,1.89E+02,2.36E+02,2.34E+01,1.84E+02,1.18E+04
1954,1.90E+02,2.05E+02,2.37E+01,2.01E+02,1.19E+04
