Year, AWEST_FIRE, AEAST_FIRE, ROEUR_FIRE, ASIA_FIRE, ROW_FIRE
1944,5.91E+01,9.71E+01,2.44E+00,2.88E+01,7.67E+02
1945,5.99E+01,7.77E+01,2.49E+00,3.05E+01,7.91E+02
1946,6.07E+01,9.00E+01,2.41E+00,2.78E+01,7.37E+02
1947,6.15E+01,8.06E+01,2.38E+00,2.58E+01,7.57E+02
1948,6.23E+01,7.16E+01,2.47E+00,2.77E+01,7.95E+02
1949,6.31E+01,1.08E+02,2.43E+00,2.70E+01,7.57E+02
1950,6.40E+01,1.26E+02,2.54E+00,3.22E+01,8.17E+02
1951,6.45E+01,9.49E+01,2.36E+00,2.37E+01,7.34E+02
1952,6.50E+01,1.10E+02,2.39E+00,2.37E+01,7.39E+02
1953,6.55E+01,1.16E+02,2.47E+00,2.70E+01,7.69E+02
1954,6.61E+01,9.86E+01,2.52E+00,2.94E+01,7.79E+02
1955,6.66E+01,9.01E+01,2.40E+00,2.62E+01,7.87E+02
1956,6.71E+01,8.28E+01,2.44E+00,2.92E+01,8.41E+02
1957,6.76E+01,9.73E+01,2.48E+00,3.18E+01,8.85E+02
1958,6.82E+01,9.15E+01,2.46E+00,2.72E+01,7.80E+02
1959,6.87E+01,9.13E+01,2.43E+00,2.87E+01,7.45E+02
1960,6.92E+01,8.81E+01,2.39E+00,2.26E+01,7.38E+02
1961,6.97E+01,8.98E+01,2.38E+00,2.53E+01,7.88E+02
1962,7.02E+01,9.23E+01,2.41E+00,2.78E+01,7.68E+02
1963,7.07E+01,1.10E+02,2.32E+00,2.22E+01,8.44E+02
1964,7.12E+01,9.87E+01,2.41E+00,2.52E+01,7.45E+02
1965,7.17E+01,8.75E+01,2.40E+00,2.52E+01,7.53E+02
1966,7.22E+01,9.95E+01,2.31E+00,2.19E+01,7.44E+02
1967,7.26E+01,1.10E+02,2.35E+00,2.34E+01,8.12E+02
1968,7.31E+01,1.27E+02,2.42E+00,2.76E+01,7.29E+02
1969,7.36E+01,9.75E+01,2.31E+00,2.08E+01,7.25E+02
1970,7.41E+01,1.17E+02,2.39E+00,2.40E+01,7.25E+02
1971,7.39E+01,1.22E+02,2.42E+00,2.43E+01,7.27E+02
1972,7.37E+01,1.31E+02,2.26E+00,2.12E+01,8.41E+02
1973,7.34E+01,1.29E+02,2.35E+00,2.19E+01,7.21E+02
1974,7.32E+01,1.04E+02,2.37E+00,2.27E+01,7.64E+02
1975,7.30E+01,9.01E+01,2.27E+00,2.18E+01,7.27E+02
1976,7.27E+01,1.11E+02,2.32E+00,2.29E+01,7.76E+02
1977,7.25E+01,9.75E+01,2.33E+00,2.40E+01,7.68E+02
1978,7.23E+01,1.03E+02,2.43E+00,2.92E+01,7.98E+02
1979,7.20E+01,1.13E+02,2.35E+00,2.53E+01,7.78E+02
1980,7.18E+01,1.20E+02,2.34E+00,2.21E+01,7.68E+02
1981,7.21E+01,1.15E+02,2.34E+00,2.28E+01,7.31E+02
1982,7.23E+01,8.07E+01,2.29E+00,2.30E+01,9.32E+02
1983,7.26E+01,9.82E+01,2.33E+00,2.19E+01,6.95E+02
1984,7.28E+01,1.01E+02,2.30E+00,2.11E+01,7.37E+02
1985,7.30E+01,1.08E+02,2.44E+00,2.53E+01,7.39E+02
1986,7.33E+01,9.51E+01,2.41E+00,2.31E+01,7.57E+02
1987,7.35E+01,1.01E+02,2.41E+00,2.18E+01,7.85E+02
1988,7.38E+01,1.11E+02,2.41E+00,2.21E+01,7.94E+02
1989,7.40E+01,1.15E+02,2.30E+00,1.77E+01,7.39E+02
1990,7.43E+01,1.23E+02,2.46E+00,2.28E+01,7.51E+02
1991,7.48E+01,1.17E+02,2.47E+00,2.31E+01,1.06E+03
1992,7.52E+01,1.09E+02,2.37E+00,1.88E+01,7.20E+02
1993,7.57E+01,1.09E+02,2.47E+00,2.07E+01,7.99E+02
1994,7.62E+01,1.18E+02,2.51E+00,2.22E+01,9.89E+02
1995,7.66E+01,1.21E+02,2.50E+00,2.02E+01,8.49E+02
1996,7.71E+01,1.12E+02,2.51E+00,2.05E+01,8.02E+02
1997,3.54E+01,8.75E+01,2.96E+00,2.24E+01,1.24E+03
1998,1.05E+02,2.89E+02,3.21E+00,3.23E+01,1.12E+03
1999,5.59E+01,9.79E+01,2.74E+00,3.08E+01,9.36E+02
2000,3.53E+01,1.09E+02,4.55E+00,2.26E+01,7.84E+02
2001,1.89E+01,9.81E+01,1.67E+00,1.49E+01,8.34E+02
2002,1.07E+02,1.73E+02,3.15E+00,9.13E+00,9.42E+02
2003,6.75E+01,2.89E+02,3.96E+00,2.64E+01,8.64E+02
2004,1.18E+02,3.46E+01,1.29E+00,2.58E+01,9.06E+02
2005,8.32E+01,5.80E+01,3.31E+00,1.57E+01,9.23E+02
2006,6.77E+01,1.16E+02,2.37E+00,2.35E+01,8.82E+02
2007,6.27E+01,5.33E+01,3.24E+00,1.77E+01,9.33E+02
2008,4.84E+01,1.62E+02,1.58E+00,2.02E+01,7.31E+02
2009,5.19E+01,6.33E+01,1.70E+00,2.66E+01,7.70E+02
2010,8.60E+01,8.17E+01,1.34E+00,2.14E+01,8.76E+02
2011,6.52E+01,1.03E+02,2.13E+00,1.64E+01,7.67E+02
2012,7.18E+01,2.31E+02,3.56E+00,1.87E+01,7.95E+02
2013,1.20E+02,8.98E+01,1.44E+00,1.59E+01,7.14E+02
2014,1.35E+02,1.27E+02,1.36E+00,2.08E+01,7.86E+02
2015,1.66E+02,1.05E+02,3.33E+00,1.51E+01,8.77E+02
2020,7.95E+01,1.21E+02,6.60E+00,2.63E+01,8.51E+02
2030,7.75E+01,1.24E+02,6.84E+00,2.83E+01,8.56E+02
2040,7.55E+01,1.26E+02,7.03E+00,3.00E+01,8.54E+02
2050,7.35E+01,1.28E+02,7.18E+00,3.13E+01,8.46E+02
