Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1951,3.44e+03,5.58e+03,4.78e+02,1.54e+03,4.09e+04
1952,3.47e+03,6.46e+03,4.95e+02,1.55e+03,4.20e+04
1953,3.49e+03,6.85e+03,5.30e+02,1.77e+03,4.36e+04
1954,3.52e+03,5.93e+03,5.53e+02,1.93e+03,4.45e+04
1955,3.55e+03,5.35e+03,4.96e+02,1.70e+03,4.46e+04
1956,3.57e+03,4.99e+03,5.17e+02,1.89e+03,4.91e+04
1957,3.60e+03,5.83e+03,5.38e+02,2.06e+03,5.17e+04
1958,3.62e+03,5.49e+03,5.29e+02,1.78e+03,4.36e+04
1959,3.65e+03,5.45e+03,5.15e+02,1.86e+03,4.18e+04
1960,3.68e+03,5.24e+03,4.91e+02,1.49e+03,4.17e+04
1961,3.70e+03,5.33e+03,4.90e+02,1.65e+03,5.02e+04
1962,3.72e+03,5.49e+03,5.04e+02,1.80e+03,4.35e+04
1963,3.75e+03,6.39e+03,4.66e+02,1.45e+03,5.52e+04
1964,3.77e+03,5.85e+03,5.09e+02,1.65e+03,4.26e+04
1965,3.80e+03,5.24e+03,5.07e+02,1.65e+03,4.63e+04
1966,3.82e+03,5.81e+03,4.66e+02,1.43e+03,4.35e+04
1967,3.85e+03,6.40e+03,4.86e+02,1.54e+03,4.82e+04
1968,3.87e+03,7.41e+03,5.19e+02,1.81e+03,4.12e+04
1969,3.90e+03,5.72e+03,4.69e+02,1.37e+03,4.03e+04
1970,3.92e+03,6.83e+03,5.08e+02,1.59e+03,4.08e+04
1971,3.91e+03,7.15e+03,5.23e+02,1.62e+03,4.15e+04
1972,3.90e+03,7.48e+03,4.48e+02,1.39e+03,5.38e+04
1973,3.88e+03,7.46e+03,4.88e+02,1.45e+03,4.15e+04
1974,3.87e+03,6.11e+03,4.98e+02,1.50e+03,4.32e+04
1975,3.86e+03,5.28e+03,4.50e+02,1.42e+03,4.13e+04
1976,3.84e+03,6.44e+03,4.75e+02,1.50e+03,4.44e+04
1977,3.83e+03,5.73e+03,4.78e+02,1.56e+03,4.47e+04
1978,3.82e+03,6.14e+03,5.30e+02,1.90e+03,4.48e+04
1979,3.80e+03,6.58e+03,4.90e+02,1.65e+03,4.43e+04
1980,3.79e+03,6.99e+03,4.86e+02,1.46e+03,4.40e+04
1981,3.80e+03,6.72e+03,4.82e+02,1.50e+03,4.19e+04
1982,3.81e+03,4.77e+03,4.53e+02,1.49e+03,6.38e+04
1983,3.81e+03,5.75e+03,4.68e+02,1.43e+03,3.98e+04
1984,3.82e+03,5.84e+03,4.49e+02,1.37e+03,4.29e+04
1985,3.83e+03,6.35e+03,5.15e+02,1.66e+03,4.30e+04
1986,3.83e+03,5.62e+03,4.98e+02,1.52e+03,4.45e+04
1987,3.84e+03,5.96e+03,4.93e+02,1.44e+03,5.01e+04
1988,3.85e+03,6.46e+03,4.87e+02,1.45e+03,4.59e+04
1989,3.86e+03,6.58e+03,4.33e+02,1.16e+03,4.21e+04
1990,3.86e+03,7.12e+03,5.02e+02,1.50e+03,4.52e+04
1991,3.88e+03,6.83e+03,5.05e+02,1.52e+03,8.72e+04
1992,3.90e+03,6.26e+03,4.53e+02,1.23e+03,4.14e+04
1993,3.92e+03,6.34e+03,4.95e+02,1.37e+03,4.70e+04
1994,3.94e+03,6.90e+03,5.14e+02,1.47e+03,7.50e+04
1995,3.95e+03,7.03e+03,5.03e+02,1.35e+03,4.98e+04
1996,3.97e+03,6.55e+03,5.04e+02,1.36e+03,4.60e+04
1997,1.73e+03,5.43e+03,4.52e+02,1.48e+03,1.13e+05
1998,5.41e+03,1.56e+04,4.92e+02,1.86e+03,6.73e+04
1999,2.75e+03,5.68e+03,4.20e+02,1.64e+03,5.45e+04
2000,1.80e+03,6.20e+03,8.12e+02,1.36e+03,4.45e+04
2001,1.00e+03,6.18e+03,8.16e+02,8.38e+02,4.66e+04
2002,5.38e+03,9.40e+03,5.12e+02,6.15e+02,6.12e+04
2003,3.59e+03,1.54e+04,3.91e+02,1.55e+03,4.94e+04
2004,6.01e+03,2.72e+03,4.13e+02,1.58e+03,5.76e+04
2005,4.36e+03,4.23e+03,6.01e+02,1.12e+03,5.81e+04
2006,3.38e+03,7.43e+03,5.10e+02,1.45e+03,6.44e+04
2007,3.06e+03,3.79e+03,5.77e+02,1.29e+03,5.54e+04
2008,2.40e+03,1.02e+04,8.25e+02,1.31e+03,4.10e+04
2009,2.70e+03,4.32e+03,4.84e+02,1.72e+03,5.07e+04
2010,4.57e+03,5.08e+03,3.08e+02,1.40e+03,5.25e+04
2011,3.35e+03,5.68e+03,4.45e+02,1.23e+03,4.54e+04
2012,3.66e+03,1.19e+04,5.13e+02,1.32e+03,4.75e+04
2013,6.18e+03,4.75e+03,2.70e+02,1.30e+03,4.19e+04
2014,7.10e+03,7.40e+03,5.24e+02,1.70e+03,5.25e+04
2015,8.44e+03,5.97e+03,4.94e+02,1.68e+03,6.69e+04
2020,3.93e+03,6.29e+03,4.82e+02,1.31e+03,4.99e+04
2030,3.70e+03,5.98e+03,4.58e+02,1.31e+03,4.79e+04
2040,3.49e+03,5.68e+03,4.35e+02,1.30e+03,4.57e+04
2050,3.28e+03,5.40e+03,4.11e+02,1.28e+03,4.34e+04
