Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1981,1.85e+04,3.27e+04,2.31e+03,7.54e+03,2.23e+05
1982,1.86e+04,2.32e+04,2.18e+03,7.51e+03,3.26e+05
1983,1.86e+04,2.80e+04,2.25e+03,7.22e+03,2.12e+05
1984,1.86e+04,2.85e+04,2.16e+03,6.92e+03,2.28e+05
1985,1.87e+04,3.09e+04,2.47e+03,8.37e+03,2.29e+05
1986,1.87e+04,2.74e+04,2.39e+03,7.67e+03,2.36e+05
1987,1.87e+04,2.90e+04,2.37e+03,7.24e+03,2.61e+05
1988,1.88e+04,3.15e+04,2.34e+03,7.32e+03,2.45e+05
1989,1.88e+04,3.20e+04,2.09e+03,5.84e+03,2.24e+05
1990,1.88e+04,3.47e+04,2.41e+03,7.57e+03,2.38e+05
1991,1.89e+04,3.33e+04,2.43e+03,7.68e+03,4.28e+05
1992,1.90e+04,3.05e+04,2.18e+03,6.22e+03,2.21e+05
1993,1.91e+04,3.09e+04,2.38e+03,6.90e+03,2.50e+05
1994,1.92e+04,3.36e+04,2.47e+03,7.42e+03,3.76e+05
1995,1.93e+04,3.42e+04,2.42e+03,6.77e+03,2.66e+05
1996,1.94e+04,3.19e+04,2.42e+03,6.86e+03,2.46e+05
1997,8.56e+03,2.64e+04,2.19e+03,7.41e+03,5.44e+05
1998,2.64e+04,7.63e+04,2.39e+03,9.48e+03,3.59e+05
1999,1.35e+04,2.77e+04,2.03e+03,8.36e+03,2.91e+05
2000,8.96e+03,3.02e+04,3.93e+03,6.88e+03,2.39e+05
2001,4.94e+03,3.00e+04,3.86e+03,4.25e+03,2.50e+05
2002,2.62e+04,4.59e+04,2.46e+03,3.08e+03,3.17e+05
2003,1.74e+04,7.49e+04,1.93e+03,7.74e+03,2.63e+05
2004,2.93e+04,1.31e+04,1.97e+03,8.03e+03,3.02e+05
2005,2.12e+04,2.04e+04,2.91e+03,5.63e+03,3.07e+05
2006,1.66e+04,3.62e+04,2.45e+03,7.36e+03,3.24e+05
2007,1.51e+04,1.83e+04,2.79e+03,6.51e+03,2.97e+05
2008,1.18e+04,4.95e+04,3.90e+03,6.52e+03,2.20e+05
2009,1.32e+04,2.09e+04,2.31e+03,8.72e+03,2.60e+05
2010,2.22e+04,2.47e+04,1.48e+03,7.11e+03,2.81e+05
2011,1.64e+04,2.77e+04,2.13e+03,6.10e+03,2.40e+05
2012,1.78e+04,5.81e+04,2.49e+03,6.62e+03,2.51e+05
2013,2.99e+04,2.31e+04,1.31e+03,6.46e+03,2.23e+05
2014,3.43e+04,3.60e+04,2.48e+03,8.42e+03,2.70e+05
2015,4.10e+04,2.91e+04,2.38e+03,8.21e+03,3.35e+05
2020,1.91e+04,2.96e+04,2.16e+03,6.40e+03,2.94e+05
2030,1.83e+04,2.67e+04,1.90e+03,5.68e+03,2.64e+05
2040,1.75e+04,2.55e+04,1.86e+03,5.57e+03,2.69e+05
2050,1.67e+04,2.42e+04,1.86e+03,5.36e+03,2.76e+05
