Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1990,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1991,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1992,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1993,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1994,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1995,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1996,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1997,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1998,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
1999,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2000,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2001,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2002,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2003,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2004,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2005,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2006,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2007,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2008,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2009,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2010,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2011,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2012,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2013,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2014,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2015,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2020,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2030,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2040,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
2050,1.20e+03,1.80e+03,8.63e+01,6.79e+02,9.47e+03
