Year,AWEST_FIRE,AEAST_FIRE,ROEUR_FIRE,ASIA_FIRE,ROW_FIRE
1928,9.55e+02,1.58e+03,8.28e+01,5.58e+02,9.88e+03
1929,9.48e+02,1.93e+03,8.07e+01,5.85e+02,9.78e+03
1930,9.42e+02,2.13e+03,8.21e+01,6.25e+02,1.03e+04
1931,9.48e+02,1.89e+03,8.18e+01,5.67e+02,9.52e+03
1932,9.54e+02,1.74e+03,8.07e+01,5.60e+02,1.01e+04
1933,9.60e+02,2.05e+03,8.14e+01,5.77e+02,9.60e+03
1934,9.65e+02,2.11e+03,8.15e+01,5.72e+02,1.01e+04
1935,9.71e+02,2.04e+03,8.31e+01,5.61e+02,9.97e+03
1936,9.77e+02,1.98e+03,8.55e+01,6.33e+02,1.04e+04
1937,9.83e+02,2.07e+03,8.22e+01,5.49e+02,1.00e+04
1938,9.89e+02,1.79e+03,8.20e+01,5.33e+02,9.73e+03
1939,9.94e+02,1.89e+03,8.47e+01,5.89e+02,1.02e+04
1940,1.00e+03,1.78e+03,7.70e+01,5.18e+02,9.79e+03
1941,1.01e+03,1.63e+03,8.23e+01,5.06e+02,9.81e+03
1942,1.03e+03,1.90e+03,8.29e+01,5.60e+02,9.99e+03
1943,1.04e+03,1.55e+03,8.29e+01,5.60e+02,1.01e+04
1944,1.06e+03,1.81e+03,8.00e+01,5.48e+02,1.00e+04
1945,1.07e+03,1.46e+03,8.29e+01,5.81e+02,1.03e+04
1946,1.09e+03,1.68e+03,7.81e+01,5.29e+02,9.61e+03
1947,1.10e+03,1.50e+03,7.58e+01,4.90e+02,9.81e+03
1948,1.12e+03,1.35e+03,8.14e+01,5.29e+02,1.03e+04
1949,1.13e+03,2.02e+03,7.91e+01,5.14e+02,1.00e+04
1950,1.14e+03,2.34e+03,8.59e+01,6.13e+02,1.05e+04
1951,1.15e+03,1.76e+03,7.45e+01,4.51e+02,9.38e+03
1952,1.16e+03,2.05e+03,7.66e+01,4.52e+02,9.57e+03
1953,1.17e+03,2.16e+03,8.12e+01,5.15e+02,9.93e+03
1954,1.18e+03,1.84e+03,8.42e+01,5.62e+02,1.01e+04
1955,1.19e+03,1.68e+03,7.68e+01,4.99e+02,1.01e+04
1956,1.20e+03,1.55e+03,7.95e+01,5.55e+02,1.11e+04
1957,1.21e+03,1.82e+03,8.23e+01,6.04e+02,1.16e+04
1958,1.22e+03,1.71e+03,8.10e+01,5.19e+02,9.99e+03
1959,1.23e+03,1.70e+03,7.92e+01,5.45e+02,9.61e+03
1960,1.24e+03,1.64e+03,7.62e+01,4.32e+02,9.51e+03
1961,1.25e+03,1.67e+03,7.60e+01,4.82e+02,1.09e+04
1962,1.25e+03,1.72e+03,7.78e+01,5.29e+02,9.95e+03
1963,1.26e+03,2.04e+03,7.28e+01,4.24e+02,1.17e+04
1964,1.27e+03,1.84e+03,7.84e+01,4.81e+02,9.68e+03
1965,1.28e+03,1.63e+03,7.81e+01,4.81e+02,1.02e+04
1966,1.29e+03,1.84e+03,7.28e+01,4.18e+02,9.76e+03
1967,1.30e+03,2.03e+03,7.53e+01,4.48e+02,1.07e+04
1968,1.31e+03,2.35e+03,7.96e+01,5.26e+02,9.42e+03
1969,1.31e+03,1.81e+03,7.31e+01,3.99e+02,9.23e+03
1970,1.32e+03,2.16e+03,7.80e+01,4.59e+02,9.30e+03
1971,1.32e+03,2.26e+03,8.00e+01,4.66e+02,9.41e+03
1972,1.32e+03,2.41e+03,7.03e+01,4.04e+02,1.16e+04
1973,1.31e+03,2.38e+03,7.55e+01,4.21e+02,9.35e+03
1974,1.31e+03,1.93e+03,7.68e+01,4.35e+02,9.82e+03
1975,1.30e+03,1.67e+03,7.06e+01,4.15e+02,9.40e+03
1976,1.30e+03,2.05e+03,7.38e+01,4.37e+02,1.01e+04
1977,1.29e+03,1.81e+03,7.42e+01,4.57e+02,1.01e+04
1978,1.29e+03,1.92e+03,8.10e+01,5.56e+02,1.02e+04
1979,1.29e+03,2.09e+03,7.57e+01,4.82e+02,1.01e+04
1980,1.28e+03,2.23e+03,7.52e+01,4.24e+02,9.93e+03
1981,1.29e+03,2.14e+03,7.47e+01,4.35e+02,9.50e+03
1982,1.29e+03,1.50e+03,7.11e+01,4.37e+02,1.34e+04
1983,1.29e+03,1.82e+03,7.31e+01,4.17e+02,9.04e+03
1984,1.30e+03,1.86e+03,7.07e+01,4.01e+02,9.65e+03
1985,1.30e+03,2.00e+03,7.94e+01,4.83e+02,9.75e+03
1986,1.31e+03,1.77e+03,7.72e+01,4.42e+02,9.96e+03
1987,1.31e+03,1.88e+03,7.66e+01,4.17e+02,1.10e+04
1988,1.31e+03,2.06e+03,7.59e+01,4.23e+02,1.05e+04
1989,1.32e+03,2.12e+03,6.90e+01,3.38e+02,9.52e+03
1990,1.32e+03,2.27e+03,7.80e+01,4.36e+02,1.00e+04
1991,1.33e+03,2.17e+03,7.85e+01,4.43e+02,1.70e+04
1992,1.34e+03,2.01e+03,7.18e+01,3.60e+02,9.39e+03
1993,1.35e+03,2.02e+03,7.74e+01,3.97e+02,1.07e+04
1994,1.35e+03,2.19e+03,7.99e+01,4.27e+02,1.54e+04
1995,1.36e+03,2.24e+03,7.86e+01,3.89e+02,1.16e+04
1996,1.37e+03,2.08e+03,7.87e+01,3.94e+02,1.06e+04
1997,6.25e+02,1.66e+03,7.86e+01,4.26e+02,2.12e+04
1998,1.87e+03,5.25e+03,8.22e+01,5.94e+02,1.57e+04
1999,9.85e+02,1.82e+03,7.42e+01,5.66e+02,1.26e+04
2000,6.18e+02,2.00e+03,1.27e+02,4.21e+02,1.02e+04
2001,3.41e+02,1.86e+03,1.01e+02,2.69e+02,1.05e+04
2002,1.88e+03,3.15e+03,9.10e+01,1.72e+02,1.34e+04
2003,1.21e+03,5.20e+03,8.22e+01,4.84e+02,1.17e+04
